id,lon,lat
2502843889,5.0539624,45.631245899999996
8278672111,5.0686577999999995,45.6270069
4282008522,5.076715999999999,45.621418999999996
10000594997,5.0656816,45.6327533
243120998,5.077818499999999,45.633791099999996
1744500205,5.0681984,45.6318051
243121040,5.0938460999999995,45.6388269
622131834,5.0614021,45.6359901
8279147211,5.0670014,45.629773799999995
8285019891,5.0583105,45.630918799999996
8285019913,5.0589223,45.6308277
324250096,5.0704433,45.6290122
8279147178,5.067345899999999,45.6328343
622131450,5.065881699999999,45.635838299999996
10000594969,5.066292499999999,45.6327236
293191035,5.0440724,45.6384873
1433558171,5.0670592999999995,45.6298063
1744493269,5.0701336999999995,45.6280369
1744499056,5.0757771,45.6328235
3626815754,5.0352176,45.6375935
1744227285,5.0605328,45.6284214
4942009285,5.0622511,45.635859599999996
1744224247,5.0549846,45.629353599999995
2439088235,5.063477799999999,45.6335586
4427411133,5.064126,45.6341818
1476334864,5.064487199999999,45.6358104
9277409420,5.0669033,45.6318923
2439086910,5.0510513,45.631853799999995
8285019644,5.0650834,45.6299789
4427411142,5.065023699999999,45.6346517
4430749328,5.0441896,45.638114099999996
2502843946,5.0539268999999996,45.632431
1433558588,5.0705247,45.633992
4281963259,5.0607254,45.635590099999995
4432298605,5.0639609,45.632386
8245130633,5.064826399999999,45.629204
8279147181,5.066781199999999,45.632343899999995
8279147316,5.0661619,45.6323089
2287646959,5.041784799999999,45.6356635
8279147275,5.0669053,45.6318925
10000594987,5.066072999999999,45.6329655
8285019912,5.0587447999999995,45.630828699999995
1744494334,5.0750136,45.6308873
5700219050,5.0773171999999995,45.633224399999996
2616085045,5.0684689,45.632322099999996
8279147252,5.0656867,45.6319345
2616085030,5.0714955999999995,45.632123799999995
2503574203,5.0619853,45.629245399999995
4432298645,5.0517113,45.6341405
293191043,5.0427537,45.6390375
1433558235,5.0779138,45.629632799999996
2439079737,5.0601256,45.6323198
8279147259,5.0651652,45.6315117
1744494337,5.0756844,45.6308392
3824799920,5.0526384,45.6272915
8278672057,5.0680515999999995,45.627397599999995
2294600923,5.0719838,45.6284833
2502843705,5.048842,45.6094083
8279147209,5.068071,45.6327017
8285019611,5.0639014,45.6305933
10000609619,5.066619,45.632822499999996
8279147189,5.0670851,45.632706999999996
8279147264,5.066332399999999,45.6313847
2501460116,5.0628985,45.634522399999994
293191033,5.0438161,45.6382015
1744493276,5.071347299999999,45.6279906
8279147227,5.066185099999999,45.632118399999996
8282005897,5.0706324,45.629189499999995
2439086879,5.0532512,45.629615699999995
6816029816,5.0616167,45.62958
2502843727,5.0752057,45.616136499999996
8282005829,5.070473499999999,45.629473999999995
6816029814,5.0615403,45.6293532
243120993,5.0783404999999995,45.6338733
8285019676,5.0647382,45.630078499999996
1433558137,5.0665486,45.6294544
772631260,5.0768217,45.6307317
8290590769,5.0474255,45.6330622
1744224147,5.0602873,45.6290882
4427411141,5.0628893999999995,45.6344384
1744227295,5.0605212,45.6280182
8807662000,5.0644294,45.6291375
1744253649,5.0608882,45.6251807
10000595003,5.0660317,45.632759199999995
1433558574,5.0783795,45.6297411
8278672062,5.0684121,45.6271558
4430749317,5.0422139999999995,45.6366496
2501460096,5.0641058,45.6312852
8246919604,5.0666820999999995,45.6286592
8279147228,5.0662442,45.6321181
8285019517,5.0663696,45.6296791
772631247,5.077529,45.6299901
2502843954,5.053471699999999,45.632502599999995
8282005862,5.0707131,45.6293143
4255122818,5.0670529,45.629768299999995
8285019718,5.0628991999999995,45.6304932
2439088221,5.064324099999999,45.634833799999996
4956207584,5.066457199999999,45.6280043
6434426834,5.0759773,45.6278693
8278672005,5.0682841,45.627019399999995
1433558277,5.0734644,45.6328592
1346126514,5.043728199999999,45.6383473
8278672081,5.067783899999999,45.6270561
4282001289,5.0766,45.6312214
10000594966,5.0664204999999995,45.633157999999995
8807661998,5.0642695,45.6291029
1433558342,5.0692265,45.6343971
8284993202,5.0663114,45.6295307
10000594992,5.066256999999999,45.632849
8807653909,5.056688299999999,45.631361
1744499062,5.075310399999999,45.632830999999996
1433558537,5.07811,45.6304884
1433558678,5.0710311,45.6283446
2439088236,5.0636855,45.633762999999995
7417774322,5.0706384,45.6271841
2501444216,5.0698563,45.6313004
4430749333,5.0436597,45.638284399999996
1433558656,5.0779964,45.6316983
8278672060,5.0682402,45.627171999999995
9670443161,5.0488421,45.6280441
9711092312,5.0518817,45.6232149
4430749186,5.052946899999999,45.6307446
4432298618,5.0623591999999995,45.632756199999996
243432119,5.0798502999999995,45.6249338
1344429907,5.0485258,45.6383045
8279147180,5.0668111,45.6324416
10000595000,5.0658023,45.632737399999996
4430749305,5.051230299999999,45.6325789
8278672006,5.0683706,45.627008599999996
8285019679,5.0669923,45.6297748
495342398,5.0712475,45.629892
8285019930,5.0587265,45.630756
8285019903,5.0583306,45.6306395
10000609627,5.0660112999999996,45.633054099999995
2501444239,5.0677281999999995,45.6322925
8285019840,5.0609717,45.6301011
1433558626,5.0680838,45.6327272
1433558639,5.070742399999999,45.632423599999996
8285019585,5.0672348,45.6297478
1433558346,5.0781505,45.6296904
1744224195,5.0610631999999995,45.629125699999996
1744224175,5.0596669,45.627973999999995
8278672025,5.0694545,45.6269299
1744227297,5.0605097,45.6278826
2439086886,5.0503127,45.6304192
1433558129,5.0718444,45.631898899999996
4432298632,5.0777459,45.6330214
471113937,5.0347883,45.628808199999995
1745783992,5.0831368,45.6368826
1744494329,5.075246,45.6305653
8246919595,5.0690381,45.627047999999995
10000609623,5.0668134,45.632951999999996
772631258,5.0745051,45.6286445
7417774303,5.0712338,45.627939999999995
2973881311,5.052359699999999,45.6338
2501444264,5.0676705,45.6326173
4618340205,5.0719933,45.6334753
8245130639,5.063295999999999,45.6288014
8278672052,5.068702399999999,45.627145299999995
8245130629,5.0654121,45.6285823
8244918172,5.0645356999999995,45.6294773
2439079725,5.0625067,45.633019499999996
8807653911,5.056944,45.6312285
471120580,5.0530143,45.6370693
1433558232,5.0636163,45.6290992
8285019595,5.0697018,45.6294286
4833990640,5.0641278,45.6290732
2439086862,5.0506376,45.6324486
8279147328,5.0664438,45.632333599999995
2501460117,5.0629187,45.6348438
10000595014,5.0665884,45.632717299999996
1744224243,5.0576447,45.6287478
1433558450,5.0706237,45.6333853
1744494345,5.074279799999999,45.631550499999996
8279147182,5.0677924,45.632286
4255122806,5.0616145999999995,45.6303846
1346126533,5.046478,45.6378042
8285019717,5.0628537,45.630271099999995
2502643481,5.0638743999999996,45.627612199999994
4432298629,5.0623274,45.633022399999994
8808812265,5.053655,45.633122799999995
4430749314,5.0407871,45.6361451
1744500216,5.0676239999999995,45.6316163
1744236034,5.0461819,45.6247194
4282001073,5.0652061999999995,45.6282826
752863412,5.0670448,45.629722799999996
1346126561,5.0450268,45.6376851
1744502795,5.0505442,45.6278465
2501444267,5.067285699999999,45.632674699999995
2439086853,5.054270799999999,45.6317927
4282001070,5.0648434,45.628244699999996
8285019970,5.0627543,45.630218799999994
1744499078,5.0690501,45.6330673
1744502809,5.0572441,45.6281275
2616084990,5.0695117,45.6317751
1745715469,5.070517,45.6383073
8285019612,5.0644613,45.6305172
8279147233,5.0659697,45.632047
1344429910,5.0571795,45.6312892
9599321130,5.0466111,45.630854799999994
1744500248,5.0673761,45.6309922
9696289001,5.0444645,45.6231006
2439088234,5.0625048999999995,45.6336253
2501444268,5.067156499999999,45.632694799999996
2502843850,5.054225499999999,45.6303954
8279147221,5.0676352,45.6316831
1744500238,5.0664055,45.631300499999995
9697396650,5.0457092,45.623022299999995
2616084977,5.0698622,45.6314728
1433558559,5.0750657,45.633716299999996
10000594955,5.0667384,45.6326628
1433558358,5.068562099999999,45.633911399999995
10010307440,5.059769999999999,45.631520599999995
9670318116,5.0503903999999995,45.6279184
1744227288,5.0581458,45.6265102
9277394316,5.0677788,45.632251
8245130624,5.0655358999999995,45.6290124
10000594982,5.0658261,45.6329928
1744500215,5.0681207,45.6315996
10000609625,5.0660465,45.633208599999996
9696289002,5.0444512,45.6231107
9670318115,5.0475479,45.626827899999995
1433558621,5.0808544,45.6266065
4432298627,5.0623149,45.632930599999995
8285019704,5.0646055,45.6300946
243120988,5.0784370999999995,45.633506999999994
293191015,5.0571043,45.6386689
2502843808,5.0723240999999994,45.6244502
8285019672,5.0650745,45.6299308
4430749320,5.042790999999999,45.637018999999995
8285019731,5.063725,45.630109
1476338623,5.0608245,45.625618599999996
9697396649,5.0457067,45.6230013
243432115,5.0792285999999995,45.6222536
1433558373,5.0652032,45.6284777
2501444265,5.0675418,45.6326347
2616084987,5.0710166999999995,45.6317388
2502843823,5.068458,45.626059
1433558222,5.0756291,45.6290142
4282001067,5.065086099999999,45.6279401
10000594999,5.065686299999999,45.6325905
4282001088,5.0770685,45.6312028
8278672058,5.0680705999999995,45.627394699999996
4430749340,5.043480199999999,45.6383801
10000609622,5.0663849999999995,45.633010899999995
1433558166,5.0645273,45.629438099999994
1433558519,5.0810004,45.630111
1433558141,5.0646737,45.6300331
1433558255,5.0710074999999994,45.6321614
2439086928,5.071678599999999,45.630472999999995
8246919589,5.0682122,45.6285508
2503574205,5.0620649,45.6294749
1744250483,5.0571152,45.6250954
8282005833,5.070284099999999,45.6293521
772631257,5.0746858,45.6291873
8278672059,5.0684527,45.6273324
1744494335,5.0767218,45.6315421
2439088232,5.063100899999999,45.6335747
4255122803,5.0615897,45.630510799999996
9696289000,5.0444894,45.6230822
9670443155,5.0466795,45.628118199999996
9730219684,5.0593338999999995,45.6282916
4255122817,5.066751,45.6297591
10000594957,5.0668323,45.6330248
8808812255,5.0568156,45.6298198
324250070,5.0696686,45.629379899999996
4430749297,5.0531035,45.6313785
1433558668,5.0833543,45.6260663
8278672047,5.0686896,45.6271055
8245130631,5.0646697,45.6293898
9277409418,5.0673208999999995,45.6323049
9670443182,5.0463054,45.6245936
10000595016,5.0666144,45.6328069
1744224255,5.061249699999999,45.6296665
1476369829,5.0674298,45.6270737
6434426819,5.0762928,45.6271585
8285019733,5.067216999999999,45.6296508
6815993335,5.064087799999999,45.629109799999995
8279147225,5.0661555,45.6319612
1744135196,5.0549702,45.6215526
8285019617,5.0639343,45.6307001
9676985146,5.0592349,45.6256178
2294600921,5.072303,45.628312
2439086875,5.0516644,45.631660499999995
2439088216,5.0636242,45.6348388
8279147191,5.0671042,45.6328915
1433558394,5.0624522,45.6291661
8246917963,5.0664226,45.629550099999996
4434314936,5.0654154,45.632504499999996
4255122811,5.0638967,45.6301339
1433558350,5.0791078,45.626571999999996
752867487,5.0607779,45.638927599999995
4255122812,5.0637772,45.6301029
1744224251,5.0600458999999995,45.6262484
4942009282,5.0616408999999996,45.6357771
772631264,5.073973,45.6301609
8282005868,5.0706073,45.6291806
472152609,5.0922557,45.629761599999995
9696288960,5.0489475,45.6234773
4430749326,5.043273999999999,45.6376819
2503574199,5.0623834,45.6291298
8278672063,5.068416,45.6271943
4282001086,5.0773307999999995,45.6306443
10000594976,5.065708,45.6330059
8285019950,5.0615461,45.6303931
2439088218,5.0635151,45.634268
2439079720,5.0616823,45.6330332
1744500242,5.063219,45.6275117
2439086856,5.0517487999999995,45.631635499999994
8278672151,5.0653836,45.628568
4255122819,5.0672255,45.6296973
8246919590,5.0687622999999995,45.627573999999996
4281963244,5.0507671,45.6303657
2502643503,5.0632386,45.6288288
1744227303,5.0477058999999995,45.6268137
2439079745,5.0654381,45.6327055
1744219055,5.0517821,45.6233887
2439086932,5.069778599999999,45.6336574
8279147253,5.065434,45.632192499999995
1744500223,5.0671804,45.630301599999996
622131628,5.061590799999999,45.630434199999996
1744502797,5.0529991,45.6279518
471120339,5.0534343999999995,45.6332421
3824799889,5.0549015,45.6251119
2501444260,5.067978999999999,45.632552499999996
1744123403,5.0588899,45.6265757
8279147258,5.066078399999999,45.631633699999995
772631265,5.076522799999999,45.629290999999995
7417774328,5.0713035,45.6271091
1433558377,5.0693874999999995,45.6337519
2439088231,5.0637552999999995,45.633155699999996
10000594972,5.0655534,45.6328244
10000595008,5.0664514,45.6325733
10000609621,5.0666003,45.6327584
4430749185,5.052102,45.630707
4281963253,5.0614627,45.6343725
2439086877,5.0506594,45.630185999999995
6434426835,5.0782715,45.6294233
2439079740,5.0616913,45.632160299999995
324250105,5.0711583,45.6282183
1745783925,5.0839608,45.6369914
8285019519,5.0663323,45.6295715
2502843799,5.0666071,45.6236581
9693429814,5.0426562,45.623265499999995
8279147277,5.066883499999999,45.6319911
9241688351,5.0556014,45.6309208
8279147213,5.067183099999999,45.6304555
4432298636,5.0513043,45.633578
10000594979,5.065834499999999,45.632833
1433558395,5.0765861,45.6286074
9600748762,5.049218199999999,45.6342083
4255122813,5.064592,45.6300433
9277409421,5.066366299999999,45.6317886
8246917969,5.0645565,45.6269138
293191044,5.0428077,45.6394351
8279147263,5.065563699999999,45.6314707
1745693967,5.072069099999999,45.6492346
2502843773,5.0672795,45.61906
1433558311,5.0804038,45.626591499999996
1433558258,5.0642043,45.6284081
1433558369,5.077598,45.6315357
1433558485,5.0698218,45.6327125
8278672046,5.068721699999999,45.627205
8285019962,5.0626381,45.6302258
1744495153,5.0748486999999995,45.6318981
8278672155,5.0659358,45.628307899999996
324250162,5.0787977,45.6236933
4434314935,5.0661346,45.6323866
772631252,5.0717836,45.6291404
1744502800,5.051279399999999,45.6278838
2293979511,5.0646325999999995,45.6370122
8279147229,5.0662024,45.6322104
10000594974,5.0656525,45.632810899999996
8282005830,5.070387,45.629311799999996
1433558198,5.0672524,45.6282901
2616084992,5.072533,45.6317769
8285019837,5.0608515999999995,45.6303882
8285019673,5.0667868,45.6297966
1433454676,5.0628687999999995,45.6388306
8807653910,5.0568157,45.6314844
8246919587,5.0677734,45.6270226
8285019974,5.0617139,45.6304672
1745715454,5.0700826,45.637699399999995
8279147232,5.0662502,45.632180299999995
10000595009,5.0665444,45.632554999999996
1744246256,5.0471664,45.6235286
8279147266,5.0667895,45.631766299999995
772631245,5.0723389,45.6280295
8285019863,5.0583009,45.6308921
1433558638,5.083917899999999,45.6363169
8279147231,5.0661971,45.632182
4430547228,5.0634163999999995,45.6284821
8245130642,5.0639045,45.631437
8282005898,5.0706448,45.6291939
10000595004,5.0660014,45.632548
6434426837,5.0789195,45.6295138
8808740951,5.0543613,45.631618499999995
4432298650,5.0617702,45.637043
1433558372,5.072608799999999,45.6324934
8285019955,5.0615345,45.6305134
324250083,5.0704061,45.629273399999995
495342303,5.0777699,45.633610499999996
324250069,5.0664751,45.6297995
2439086930,5.0702568999999995,45.6308255
8285019728,5.0636446,45.6301172
9685663116,5.0405574,45.6239784
1745662438,5.053228,45.6370242
8246919593,5.0683392,45.6270555
2502886775,5.0614479999999995,45.6346281
9697396651,5.0457222999999995,45.6231033
1744493277,5.072633499999999,45.629691199999996
5168464919,5.0436684,45.638681899999995
10000594968,5.0663629,45.6329334
4430749183,5.052912,45.6305701
10010307450,5.0746872,45.6322755
4281963249,5.0615206,45.6339389
10000594986,5.06596,45.632978
8245130628,5.0650753,45.62887
10000609620,5.0666901,45.632745799999995
8278672009,5.0681424999999996,45.6273379
7417774300,5.0714752,45.6276089
8282005836,5.0701639,45.629259499999996
1745795521,5.0772772,45.6344456
1433558563,5.0879636999999995,45.6249732
8246917979,5.0644874,45.623969599999995
8285019954,5.0614892,45.6304989
1433558234,5.0636829,45.6288267
2616085024,5.0712606,45.632043499999995
8278672154,5.0654984,45.627997799999996
495342509,5.0773398,45.6332398
6815993333,5.0636130999999995,45.629166999999995
646538131,5.0684245,45.6269269
4282001076,5.0639859,45.6284523
1433558632,5.0662186,45.6272781
4942009298,5.0656488,45.6359792
2293979510,5.0645468,45.6364271
9596036198,5.0426516,45.6228513
1433558154,5.0636091,45.629296
3824799894,5.0548529,45.6260674
1745783962,5.084541499999999,45.636006599999995
8285019914,5.058419799999999,45.630898599999995
2439088220,5.0624571,45.63429
622131446,5.0691032,45.6356731
